filename,slices,height,width,dtype,min_pixel,max_pixel,mean_pixel,file_size_mb,status
1.2.826.0.1.3680043.8.498.45676112948515539748601930960288968644.npz,24,224,224,uint8,0,252,23.489506105176446,0.44,OK
1.2.826.0.1.3680043.8.498.45683657919697351224148835029861865767.npz,24,224,224,uint8,0,252,49.35440582482993,0.62,OK
1.2.826.0.1.3680043.8.498.45685577193511045309135749778303927314.npz,24,224,224,uint8,0,244,41.61079334077381,0.7,OK
1.2.826.0.1.3680043.8.498.45689743229914325224944955050735546295.npz,24,224,224,uint8,0,245,65.90553003427934,0.6,OK
1.2.826.0.1.3680043.8.498.45695898071525253103901516355358513461.npz,24,224,224,uint8,0,250,40.982997349330354,0.57,OK
1.2.826.0.1.3680043.8.498.45700190045854753063238052254365602474.npz,24,224,224,uint8,0,251,38.83851758476828,0.79,OK
1.2.826.0.1.3680043.8.498.45704455793665057997348381631848926532.npz,24,224,224,uint8,0,247,52.506247176605015,0.73,OK
1.2.826.0.1.3680043.8.498.45707726477265844021596890185906898506.npz,24,224,224,uint8,0,250,46.715826125372026,0.81,OK
1.2.826.0.1.3680043.8.498.45708598993264803573170681224796030432.npz,24,224,224,uint8,0,251,69.0901717620642,0.9,OK
1.2.826.0.1.3680043.8.498.45713438171960043685355709860788358917.npz,24,224,224,uint8,0,251,40.82712435560162,0.66,OK
1.2.826.0.1.3680043.8.498.45715861120990015689567726343201056804.npz,24,224,224,uint8,0,249,44.05240553252551,0.84,OK
1.2.826.0.1.3680043.8.498.45716901805821970726732111027239185902.npz,24,224,224,uint8,0,252,46.50449584130527,0.84,OK
1.2.826.0.1.3680043.8.498.45722918284219910573603807234632100873.npz,24,224,224,uint8,0,251,24.13368692203444,0.74,OK
1.2.826.0.1.3680043.8.498.45723974658433803179836498909863894947.npz,24,224,224,uint8,0,249,35.7124787414966,0.5,OK
1.2.826.0.1.3680043.8.498.45734673806766715847001643346989740014.npz,24,224,224,uint8,0,249,30.020740327380953,0.74,OK
1.2.826.0.1.3680043.8.498.45738913434039723352372637318187480654.npz,24,224,224,uint8,0,246,35.87801023729804,0.72,OK
1.2.826.0.1.3680043.8.498.45740250117147783530378791195234328020.npz,24,224,224,uint8,0,251,28.42480634832058,0.67,OK
1.2.826.0.1.3680043.8.498.45741040243669138742623013453601454750.npz,24,224,224,uint8,0,252,55.84768863600127,0.58,OK
1.2.826.0.1.3680043.8.498.45743193556197379313356833114655813246.npz,24,224,224,uint8,0,245,65.07439396657101,0.67,OK
1.2.826.0.1.3680043.8.498.45748648251197946600637287844267690283.npz,24,224,224,uint8,0,254,43.399973759034864,0.62,OK
1.2.826.0.1.3680043.8.498.45749044998377845507398973108555028784.npz,24,224,224,uint8,0,248,37.27231146364796,0.85,OK
1.2.826.0.1.3680043.8.498.45749292277574526757217552816194084557.npz,24,224,224,uint8,0,239,22.427983498086736,0.67,OK
1.2.826.0.1.3680043.8.498.45757143984521646376932787950671290605.npz,24,224,224,uint8,0,252,27.10471058540604,0.67,OK
1.2.826.0.1.3680043.8.498.45762806670293118643294465887256498725.npz,24,224,224,uint8,0,252,43.81460425967262,0.56,OK
1.2.826.0.1.3680043.8.498.45765241589642524221027435621593769811.npz,24,224,224,uint8,0,250,52.71273865991709,0.63,OK
1.2.826.0.1.3680043.8.498.45771618087214481407380502706149798981.npz,24,224,224,uint8,0,250,63.02272251674107,0.78,OK
1.2.826.0.1.3680043.8.498.45772227470305557091440633513938899082.npz,24,224,224,uint8,0,251,37.43250923416242,0.61,OK
1.2.826.0.1.3680043.8.498.45777799229604650046722969156748188196.npz,24,224,224,uint8,0,252,46.1558837890625,0.68,OK
1.2.826.0.1.3680043.8.498.45781858943485888688543109239571697025.npz,24,224,224,uint8,0,248,20.918045978156886,0.67,OK
1.2.826.0.1.3680043.8.498.45784664706509355482170729251436127904.npz,24,224,224,uint8,0,245,28.908939698926446,0.68,OK
1.2.826.0.1.3680043.8.498.45796816978981037426211882076017117096.npz,24,224,224,uint8,0,253,39.06566137197066,0.67,OK
1.2.826.0.1.3680043.8.498.45797037706269478415415830230138676456.npz,24,224,224,uint8,0,251,70.42183098825468,0.76,OK
1.2.826.0.1.3680043.8.498.45808935898690413867896274674087463262.npz,24,224,224,uint8,2,250,33.13028140943877,0.72,OK
1.2.826.0.1.3680043.8.498.45811295000749768865545347680575845698.npz,24,224,224,uint8,0,252,35.866057311596514,0.72,OK
1.2.826.0.1.3680043.8.498.45813213851002737858434908177590046316.npz,24,224,224,uint8,0,254,43.690775968590565,0.72,OK
1.2.826.0.1.3680043.8.498.45820356780715088441018321407607339592.npz,24,224,224,uint8,0,249,49.893241622821,0.71,OK
1.2.826.0.1.3680043.8.498.45820812638065800553177635636747743004.npz,24,224,224,uint8,0,246,27.628604811065053,0.69,OK
1.2.826.0.1.3680043.8.498.45821445233767806305351908625693997344.npz,24,224,224,uint8,0,252,38.81089066485969,0.65,OK
1.2.826.0.1.3680043.8.498.45822908321687758650107364105372422016.npz,24,224,224,uint8,1,250,60.18852638711735,0.95,OK
1.2.826.0.1.3680043.8.498.45829776133686333481972524256595365750.npz,24,224,224,uint8,0,249,32.32943123538478,0.72,OK
1.2.826.0.1.3680043.8.498.45838848959134989918378936198554335000.npz,24,224,224,uint8,0,250,40.071161179315474,0.75,OK
1.2.826.0.1.3680043.8.498.45839012883827155133741591710692736078.npz,24,224,224,uint8,0,248,18.66843710140306,0.6,OK
1.2.826.0.1.3680043.8.498.45839545070972499502032024589094517183.npz,24,224,224,uint8,0,249,35.95623986899447,0.48,OK
1.2.826.0.1.3680043.8.498.45840386873762555898334345943348790679.npz,24,224,224,uint8,0,246,49.86916138525723,0.86,OK
1.2.826.0.1.3680043.8.498.45840560047288531178825971853634299139.npz,24,224,224,uint8,0,236,26.620056567548893,0.47,OK
1.2.826.0.1.3680043.8.498.45842529525670678006073039227487221602.npz,24,224,224,uint8,0,252,40.48321740805697,0.61,OK
1.2.826.0.1.3680043.8.498.45850695765631699443163235390571909251.npz,24,224,224,uint8,0,236,39.77896637170493,0.68,OK
1.2.826.0.1.3680043.8.498.45851067658006175559357702352441520093.npz,24,224,224,uint8,0,248,85.43321010044643,0.68,OK
1.2.826.0.1.3680043.8.498.45852534962379304084567914948764204561.npz,24,224,224,uint8,0,253,18.852789015997026,0.53,OK
1.2.826.0.1.3680043.8.498.45854374062190321253711107722619119619.npz,24,224,224,uint8,0,248,48.94654565927934,0.86,OK
1.2.826.0.1.3680043.8.498.45860069773213535583606324988544204643.npz,24,224,224,uint8,0,252,22.998739437181122,0.56,OK
1.2.826.0.1.3680043.8.498.45865524702454965262690369732544918324.npz,24,224,224,uint8,0,249,39.6081086243091,0.62,OK
1.2.826.0.1.3680043.8.498.45866396481374257394181209861775492170.npz,24,224,224,uint8,0,252,59.25318960592049,0.82,OK
1.2.826.0.1.3680043.8.498.45870336278727100513028970659206802131.npz,24,224,224,uint8,0,246,20.98066638764881,0.5,OK
1.2.826.0.1.3680043.8.498.45873455409596223197041469624301442283.npz,24,224,224,uint8,0,253,19.20339820498512,0.58,OK
1.2.826.0.1.3680043.8.498.45875608360947838055752829716962939699.npz,24,224,224,uint8,0,252,45.86553000106292,0.65,OK
1.2.826.0.1.3680043.8.498.45879016245872161467743687497816427503.npz,24,224,224,uint8,0,253,24.414197026466837,0.56,OK
1.2.826.0.1.3680043.8.498.45888427689753496781764745850677340653.npz,24,224,224,uint8,0,253,46.20612112032313,0.78,OK
1.2.826.0.1.3680043.8.498.45901428374073786927873108127500246829.npz,24,224,224,uint8,0,246,43.153006417410715,0.75,OK
1.2.826.0.1.3680043.8.498.45903462555506363983856100539810048299.npz,24,224,224,uint8,0,244,28.74721314306973,0.53,OK
1.2.826.0.1.3680043.8.498.45906930536658758912293363502243541288.npz,24,224,224,uint8,0,236,41.65419390412415,0.72,OK
1.2.826.0.1.3680043.8.498.45914850447024909975712101263344365271.npz,24,224,224,uint8,0,252,16.853836993781886,0.44,OK
1.2.826.0.1.3680043.8.498.45915616375600747756275102071997921979.npz,24,224,224,uint8,0,251,36.8024370881165,0.53,OK
1.2.826.0.1.3680043.8.498.45917910067635865066576195454329047258.npz,24,224,224,uint8,0,253,28.550465694090136,0.64,OK
1.2.826.0.1.3680043.8.498.45921943275767856718390301150982272409.npz,24,224,224,uint8,0,247,39.67703932158801,0.64,OK
1.2.826.0.1.3680043.8.498.45922994568755907770823262272109933054.npz,24,224,224,uint8,0,245,31.452086987138607,0.8,OK
1.2.826.0.1.3680043.8.498.45930284804483229975648398757527291195.npz,24,224,224,uint8,0,253,62.83378341571004,0.71,OK
1.2.826.0.1.3680043.8.498.45939124979073210014761999075082439194.npz,24,224,224,uint8,0,247,70.16529732009991,0.75,OK
1.2.826.0.1.3680043.8.498.45941617509491597232113177471456044948.npz,24,224,224,uint8,0,248,55.129465946534864,0.67,OK
1.2.826.0.1.3680043.8.498.45956965499980276743977476089179958107.npz,24,224,224,uint8,0,250,28.341164102359695,0.71,OK
1.2.826.0.1.3680043.8.498.45972846249153383456968422639063567238.npz,24,224,224,uint8,0,253,36.65093039168792,0.69,OK
1.2.826.0.1.3680043.8.498.45975636922655757337013762899719593975.npz,24,224,224,uint8,0,252,28.573672340029763,0.58,OK
1.2.826.0.1.3680043.8.498.45977835813484597706832123660553037583.npz,24,224,224,uint8,1,249,54.89787032977254,0.94,OK
1.2.826.0.1.3680043.8.498.45984057314421837330184846819766405862.npz,24,224,224,uint8,0,248,26.718549871120324,0.54,OK
1.2.826.0.1.3680043.8.498.45984952056921978268841253852385334621.npz,24,224,224,uint8,0,251,33.885378467793366,0.73,OK
1.2.826.0.1.3680043.8.498.45990745567996907975648917308308750739.npz,24,224,224,uint8,0,254,59.46429900085034,0.92,OK
1.2.826.0.1.3680043.8.498.45992278556164570774312806646699696807.npz,24,224,224,uint8,0,252,41.494851456207485,0.83,OK
1.2.826.0.1.3680043.8.498.45994383167323604703135183740637817315.npz,24,224,224,uint8,0,246,46.0273288026148,0.65,OK
1.2.826.0.1.3680043.8.498.45996460900675566833881045861517869435.npz,24,224,224,uint8,0,250,39.25401254251701,0.74,OK
1.2.826.0.1.3680043.8.498.45998951916696391696369295663503360519.npz,24,224,224,uint8,0,250,63.81382450441114,0.79,OK
1.2.826.0.1.3680043.8.498.46009481044085013041282559978143302696.npz,24,224,224,uint8,16,248,62.239544304049744,0.73,OK
1.2.826.0.1.3680043.8.498.46009729729396517437336430395185721517.npz,24,224,224,uint8,0,250,35.29717893016581,0.57,OK
1.2.826.0.1.3680043.8.498.46017150323238955022562669374190719419.npz,24,224,224,uint8,0,252,52.89811945285927,0.65,OK
1.2.826.0.1.3680043.8.498.46021939857207805904632114321514636979.npz,24,224,224,uint8,0,253,61.835850306919646,0.86,OK
1.2.826.0.1.3680043.8.498.46029976613990903959725260524085010681.npz,24,224,224,uint8,0,251,44.481714365433675,0.78,OK
1.2.826.0.1.3680043.8.498.46031105625448843209596424295004681063.npz,24,224,224,uint8,0,249,68.57140615035077,0.72,OK
1.2.826.0.1.3680043.8.498.46037288570040165902536183541193660228.npz,24,224,224,uint8,0,249,34.882575833067605,0.63,OK
1.2.826.0.1.3680043.8.498.46047721426640535033858194724280103388.npz,24,224,224,uint8,0,232,61.064615885416664,0.82,OK
1.2.826.0.1.3680043.8.498.46048398970353203297472927557500056088.npz,24,224,224,uint8,0,253,39.19675907472364,0.75,OK
1.2.826.0.1.3680043.8.498.46053272074776573480388347763940491521.npz,24,224,224,uint8,5,248,67.15702726403062,0.79,OK
1.2.826.0.1.3680043.8.498.46053977402302229106254332733879544969.npz,24,224,224,uint8,0,253,52.68917244632228,0.7,OK
1.2.826.0.1.3680043.8.498.46057677617571071401088006685039187967.npz,24,224,224,uint8,0,251,32.21711990460246,0.71,OK
1.2.826.0.1.3680043.8.498.46060031634294726269451863984942518908.npz,24,224,224,uint8,0,246,58.018290617028065,0.52,OK
1.2.826.0.1.3680043.8.498.46066382287111309319960146442580223853.npz,24,224,224,uint8,11,247,97.50429737324617,0.98,OK
1.2.826.0.1.3680043.8.498.46066982789403183951797581146886365682.npz,24,224,224,uint8,1,250,45.340087060214714,0.85,OK
1.2.826.0.1.3680043.8.498.46073135324872132536004366772116050252.npz,24,224,224,uint8,0,255,22.800261413159014,0.56,OK
1.2.826.0.1.3680043.8.498.46077767463956810547953915067720757483.npz,24,224,224,uint8,0,246,41.03317406063988,0.84,OK
1.2.826.0.1.3680043.8.498.46079608107853441668403036462962250321.npz,24,224,224,uint8,0,252,39.251878388073976,0.6,OK
1.2.826.0.1.3680043.8.498.46080586137859461895748997557243185594.npz,24,224,224,uint8,0,253,62.28140113467262,0.87,OK
1.2.826.0.1.3680043.8.498.46080801457795940469406598064384209820.npz,24,224,224,uint8,0,251,57.847462764402636,0.85,OK
1.2.826.0.1.3680043.8.498.46084908599417112056373029892294245892.npz,24,224,224,uint8,0,254,31.18080523224915,0.6,OK
1.2.826.0.1.3680043.8.498.46104776405641995274731288111846446818.npz,24,224,224,uint8,0,252,53.47626272188563,0.76,OK
1.2.826.0.1.3680043.8.498.46109348177256336877322115539076538893.npz,24,224,224,uint8,0,249,19.44853532233206,0.4,OK
1.2.826.0.1.3680043.8.498.46110754392252165049326817387997687394.npz,24,224,224,uint8,0,249,40.937779017857146,0.76,OK
1.2.826.0.1.3680043.8.498.46111989241956497589129886237673737566.npz,24,224,224,uint8,0,250,52.47227093962585,0.8,OK
1.2.826.0.1.3680043.8.498.46116169494623710080694010413506255662.npz,24,224,224,uint8,0,251,37.8014829466943,0.52,OK
1.2.826.0.1.3680043.8.498.46116325391898965061777362492549676571.npz,24,224,224,uint8,0,251,18.36660538238733,0.53,OK
1.2.826.0.1.3680043.8.498.46117147783696579693594839326440759252.npz,24,224,224,uint8,0,246,30.025506882440474,0.71,OK
1.2.826.0.1.3680043.8.498.46120240614742420025046064985330034914.npz,24,224,224,uint8,0,247,33.526758310746175,0.7,OK
1.2.826.0.1.3680043.8.498.46121485404063760205365970268416132916.npz,24,224,224,uint8,0,249,23.893552196269134,0.75,OK
1.2.826.0.1.3680043.8.498.46122248741301297285174724205213104389.npz,24,224,224,uint8,0,251,33.49606468563988,0.56,OK
1.2.826.0.1.3680043.8.498.46127016288256458107230538124622381622.npz,24,224,224,uint8,0,253,55.53128238600127,0.66,OK
1.2.826.0.1.3680043.8.498.46127653962961269010827143317373397777.npz,24,224,224,uint8,16,245,91.71870847948554,0.9,OK
1.2.826.0.1.3680043.8.498.46133157625901643761455340721759210597.npz,24,224,224,uint8,0,241,55.1018448394983,0.81,OK
1.2.826.0.1.3680043.8.498.46138920610931837982330466494030371919.npz,24,224,224,uint8,0,254,23.48701155266794,0.52,OK
1.2.826.0.1.3680043.8.498.46141910209030066493334298971055040787.npz,24,224,224,uint8,0,249,61.97377149101828,0.78,OK
1.2.826.0.1.3680043.8.498.46146334943773743742332896045920541882.npz,24,224,224,uint8,0,250,60.691382998511905,0.86,OK
1.2.826.0.1.3680043.8.498.46147724362450143137389212614658010316.npz,24,224,224,uint8,0,242,36.328151573129254,0.68,OK
1.2.826.0.1.3680043.8.498.46153874061438526031938322859708952330.npz,24,224,224,uint8,0,242,35.62139352811437,0.83,OK
1.2.826.0.1.3680043.8.498.46155027986658676975615158756633491768.npz,24,224,224,uint8,0,251,31.304343710140305,0.51,OK
1.2.826.0.1.3680043.8.498.46163036295152320285092476749535072078.npz,24,224,224,uint8,0,242,13.920562951743197,0.57,OK
1.2.826.0.1.3680043.8.498.46165743730422054749973702946995549381.npz,24,224,224,uint8,0,251,82.42026151280825,0.7,OK
1.2.826.0.1.3680043.8.498.46166395554568668511323177656838697107.npz,24,224,224,uint8,0,251,54.28538876488095,0.72,OK
1.2.826.0.1.3680043.8.498.46172550716306571201941636126379196022.npz,24,224,224,uint8,0,252,35.17274111793155,0.59,OK
1.2.826.0.1.3680043.8.498.46174544974478041149651233709838804225.npz,24,224,224,uint8,0,253,46.851405552455354,0.77,OK
1.2.826.0.1.3680043.8.498.46174887318465327763817364318575843548.npz,24,224,224,uint8,0,251,69.80506616709184,0.76,OK
1.2.826.0.1.3680043.8.498.46187974150813409187153414977043700615.npz,24,224,224,uint8,0,251,20.12356422061012,0.52,OK
1.2.826.0.1.3680043.8.498.46203813180350963903524661369697512262.npz,24,224,224,uint8,0,251,25.883406243356717,0.46,OK
1.2.826.0.1.3680043.8.498.46208887186138795149206878273927492535.npz,24,224,224,uint8,0,252,54.862589518229164,0.7,OK
1.2.826.0.1.3680043.8.498.46212942445284851072062385113352241319.npz,24,224,224,uint8,0,251,49.24700637090774,0.86,OK
1.2.826.0.1.3680043.8.498.46242483133217800903743007533673668556.npz,24,224,224,uint8,0,252,23.82160877046131,0.78,OK
1.2.826.0.1.3680043.8.498.46245546443776371837155947552615631966.npz,24,224,224,uint8,0,250,44.47170044775723,0.67,OK
1.2.826.0.1.3680043.8.498.46248199612972683595545764991879715190.npz,24,224,224,uint8,0,252,23.625635263871175,0.71,OK
1.2.826.0.1.3680043.8.498.46251820158844780631616265822136051723.npz,24,224,224,uint8,0,251,22.994212870695154,0.55,OK
1.2.826.0.1.3680043.8.498.46265379859765076909313129140106806846.npz,24,224,224,uint8,0,249,33.150805830144556,0.6,OK
1.2.826.0.1.3680043.8.498.46269834127609015467270657907438748873.npz,24,224,224,uint8,0,252,31.61667264562075,0.61,OK
1.2.826.0.1.3680043.8.498.46271453038523367901840189288716938776.npz,24,224,224,uint8,0,241,31.2046662414966,0.55,OK
1.2.826.0.1.3680043.8.498.46272351658477072078382588140627690113.npz,24,224,224,uint8,0,252,28.002006271258505,0.55,OK
1.2.826.0.1.3680043.8.498.46272407953527446422420930984860569492.npz,24,224,224,uint8,0,255,58.42235497714711,0.79,OK
1.2.826.0.1.3680043.8.498.46272492336412075361390422976764356518.npz,24,224,224,uint8,0,253,40.87945265997024,0.73,OK
1.2.826.0.1.3680043.8.498.46289479159342767871852227548740151453.npz,24,224,224,uint8,0,250,17.897653592687075,0.48,OK
1.2.826.0.1.3680043.8.498.46293903826829324792025836895014796249.npz,24,224,224,uint8,0,251,61.721706260629254,0.79,OK
1.2.826.0.1.3680043.8.498.46294431808464921956878816136471061601.npz,24,224,224,uint8,0,248,12.651867924904337,0.48,OK
1.2.826.0.1.3680043.8.498.46295907476678870883770804352341996043.npz,24,224,224,uint8,0,253,34.63097646285077,0.66,OK
1.2.826.0.1.3680043.8.498.46297175789577846950046172944705142424.npz,24,224,224,uint8,0,249,68.24891631457271,0.71,OK
1.2.826.0.1.3680043.8.498.46297495675016978936408645711926516232.npz,24,224,224,uint8,0,251,54.22108594414328,0.62,OK
1.2.826.0.1.3680043.8.498.46306843332895192702235452959256241569.npz,24,224,224,uint8,0,252,37.09871336229804,0.74,OK
1.2.826.0.1.3680043.8.498.46310977263074732309232469035757264761.npz,24,224,224,uint8,0,249,19.5212859069409,0.59,OK
1.2.826.0.1.3680043.8.498.46312128413889003333761558222902613054.npz,24,224,224,uint8,0,248,30.531471719547195,0.77,OK
1.2.826.0.1.3680043.8.498.46328935102518365746975310688709059174.npz,24,224,224,uint8,0,248,39.35523623511905,0.67,OK
1.2.826.0.1.3680043.8.498.46335445306861916646378221650123177514.npz,24,224,224,uint8,0,251,49.55134509858631,0.6,OK
1.2.826.0.1.3680043.8.498.46338971196689784193659644122957330007.npz,24,224,224,uint8,0,250,56.46587761080995,0.77,OK
1.2.826.0.1.3680043.8.498.46344657797566309878917619998649511168.npz,24,224,224,uint8,0,247,70.82689017990009,0.81,OK
1.2.826.0.1.3680043.8.498.46346960922617925557016803973257914818.npz,24,224,224,uint8,0,252,64.61364829134779,0.67,OK
1.2.826.0.1.3680043.8.498.46353146345694575659374928367751759684.npz,24,224,224,uint8,0,253,76.49269737191752,0.96,OK
1.2.826.0.1.3680043.8.498.46361537467402968689898293450956533723.npz,24,224,224,uint8,0,250,11.212469606983419,0.47,OK
1.2.826.0.1.3680043.8.498.46361557121227810463737815312222538141.npz,24,224,224,uint8,0,251,30.534534272693453,0.55,OK
1.2.826.0.1.3680043.8.498.46364007321003496788733093171197863059.npz,24,224,224,uint8,0,251,30.954253527582907,0.69,OK
1.2.826.0.1.3680043.8.498.46369061732464976869459226202082060256.npz,24,224,224,uint8,0,246,45.72938257334184,0.65,OK
1.2.826.0.1.3680043.8.498.46376039048482306312882374427669185509.npz,24,224,224,uint8,0,250,73.62639259805485,0.76,OK
1.2.826.0.1.3680043.8.498.46377753465095808239640020762264758701.npz,24,224,224,uint8,0,253,43.53889558753189,0.67,OK
1.2.826.0.1.3680043.8.498.46379645306674958523106528083326484859.npz,24,224,224,uint8,0,248,52.64060922220451,0.85,OK
1.2.826.0.1.3680043.8.498.46379812658536833595184032027184160432.npz,24,224,224,uint8,0,250,34.227740852200256,0.64,OK
1.2.826.0.1.3680043.8.498.46386595347270493691079799361342548074.npz,24,224,224,uint8,0,253,70.72487344547194,0.65,OK
1.2.826.0.1.3680043.8.498.46387973383400859113454385778279386915.npz,24,224,224,uint8,0,250,35.5368120881165,0.61,OK
1.2.826.0.1.3680043.8.498.46389127916509006601593709659772613495.npz,24,224,224,uint8,0,248,24.415344653486393,0.63,OK
1.2.826.0.1.3680043.8.498.46393817427064969334261530086679148892.npz,24,224,224,uint8,0,252,72.58408983710672,0.71,OK
1.2.826.0.1.3680043.8.498.46401983179415953510877934290216116335.npz,24,224,224,uint8,0,252,63.46319538557611,0.83,OK
1.2.826.0.1.3680043.8.498.46404640525097166232488759105882449606.npz,24,224,224,uint8,0,252,39.94208137356505,0.74,OK
1.2.826.0.1.3680043.8.498.46415444395779464864169049464237681130.npz,24,224,224,uint8,0,251,35.271809895833336,0.56,OK
1.2.826.0.1.3680043.8.498.46416143782455904406027101419217423469.npz,24,224,224,uint8,0,252,52.24529489530187,0.76,OK
1.2.826.0.1.3680043.8.498.46419368822169352673062925700448075522.npz,24,224,224,uint8,0,251,34.157248153167515,0.68,OK
1.2.826.0.1.3680043.8.498.46427302339464780388090657542662081088.npz,24,224,224,uint8,0,252,50.38486693505527,0.66,OK
1.2.826.0.1.3680043.8.498.46431565831193900847102779290086875809.npz,24,224,224,uint8,8,248,36.406168619791664,0.7,OK
1.2.826.0.1.3680043.8.498.46434421769699986428788451607164497907.npz,24,224,224,uint8,0,245,40.7219387755102,0.65,OK
1.2.826.0.1.3680043.8.498.46436869033921454928696664019027249102.npz,24,224,224,uint8,0,250,46.84599875106292,0.79,OK
1.2.826.0.1.3680043.8.498.46442256561285673197885096305351165808.npz,24,224,224,uint8,0,246,37.73087066857993,0.82,OK
1.2.826.0.1.3680043.8.498.46443397946938178297885855174516081875.npz,24,224,224,uint8,1,251,48.994045127816754,0.85,OK
1.2.826.0.1.3680043.8.498.46444221873048847952170938721582633928.npz,24,224,224,uint8,0,251,48.58421439865008,0.76,OK
1.2.826.0.1.3680043.8.498.46446965534119686728782896352697046525.npz,24,224,224,uint8,0,251,36.353272314785286,0.69,OK
1.2.826.0.1.3680043.8.498.46450373842717601373667697640493238616.npz,24,224,224,uint8,0,237,62.20233611022534,0.86,OK
1.2.826.0.1.3680043.8.498.46450623079341377184282090353547333553.npz,24,224,224,uint8,0,253,50.72993230495323,0.84,OK
1.2.826.0.1.3680043.8.498.46450798611651996818921356604391112722.npz,24,224,224,uint8,0,250,71.68780393016581,0.93,OK
1.2.826.0.1.3680043.8.498.46462143848599944195400469956234564374.npz,24,224,224,uint8,0,252,75.98281299824617,0.81,OK
1.2.826.0.1.3680043.8.498.46468891587567666364708707642526750480.npz,24,224,224,uint8,0,253,30.608927408854168,0.66,OK
1.2.826.0.1.3680043.8.498.46471467449732835125319499493522735051.npz,24,224,224,uint8,0,243,23.81257473692602,0.45,OK
1.2.826.0.1.3680043.8.498.46474378292524299529210685011971323081.npz,24,224,224,uint8,0,250,45.74178392059949,0.73,OK
1.2.826.0.1.3680043.8.498.46485974091860453017519079340625804011.npz,24,224,224,uint8,0,248,95.34945824032738,0.74,OK
1.2.826.0.1.3680043.8.498.46494884964239416726457356700536210957.npz,24,224,224,uint8,0,248,48.91868456366922,0.87,OK
1.2.826.0.1.3680043.8.498.46497786100798823729654783386518899025.npz,24,224,224,uint8,0,251,25.93901882041879,0.69,OK
1.2.826.0.1.3680043.8.498.46504172063422730243511622041358876298.npz,24,224,224,uint8,0,253,38.79366380341199,0.6,OK
1.2.826.0.1.3680043.8.498.46505549367176319372077161215120072971.npz,24,224,224,uint8,0,233,50.39338279257015,0.8,OK
1.2.826.0.1.3680043.8.498.46506504890013522948759620373158669941.npz,24,224,224,uint8,0,248,60.20358587771046,0.75,OK
1.2.826.0.1.3680043.8.498.46509193904490746075917549807392119696.npz,24,224,224,uint8,0,246,27.529357494951107,0.61,OK
1.2.826.0.1.3680043.8.498.46514963552985833261243015714238746069.npz,24,224,224,uint8,0,249,33.31043393920068,0.69,OK
1.2.826.0.1.3680043.8.498.46522087221326180385606196870572067616.npz,24,224,224,uint8,0,244,54.09456131085246,0.69,OK
1.2.826.0.1.3680043.8.498.46526577741184061371358204572365208904.npz,24,224,224,uint8,0,253,56.23478771391369,0.82,OK
1.2.826.0.1.3680043.8.498.46530670831132793510141396172619072342.npz,24,224,224,uint8,0,245,28.812145414806547,0.74,OK
1.2.826.0.1.3680043.8.498.46531510740303929002967214503873105027.npz,24,224,224,uint8,0,251,51.9238737975659,0.83,OK
1.2.826.0.1.3680043.8.498.46533216494452349018875001427119448390.npz,24,224,224,uint8,0,246,52.344224994685376,0.93,OK
1.2.826.0.1.3680043.8.498.46537388809053163848321198186663856191.npz,24,224,224,uint8,7,245,69.4180293699511,0.86,OK
1.2.826.0.1.3680043.8.498.46544196769124529155674466903851797962.npz,24,224,224,uint8,0,243,46.22115902024873,0.79,OK
1.2.826.0.1.3680043.8.498.46547966283908465505854784634981320162.npz,24,224,224,uint8,0,243,39.12635356877126,0.65,OK
1.2.826.0.1.3680043.8.498.46554394390257961530658404166488973936.npz,24,224,224,uint8,0,244,33.27647015837585,0.61,OK
1.2.826.0.1.3680043.8.498.46557076238541415942574934230838300286.npz,24,224,224,uint8,0,244,25.986718417835885,0.58,OK
1.2.826.0.1.3680043.8.498.46561780341968307745572741679387467385.npz,24,224,224,uint8,0,250,58.30653931494473,0.87,OK
1.2.826.0.1.3680043.8.498.46568712430483807784182191793620616552.npz,24,224,224,uint8,0,247,33.65486404522746,0.65,OK
1.2.826.0.1.3680043.8.498.46570269095648993380087102698556134622.npz,24,224,224,uint8,0,250,60.671488859215565,0.86,OK
1.2.826.0.1.3680043.8.498.46570727660183872328887860399076413067.npz,24,224,224,uint8,0,253,35.94485328311012,0.52,OK
1.2.826.0.1.3680043.8.498.46571600937150466493528952576254181117.npz,24,224,224,uint8,0,251,35.04992343617134,0.79,OK
1.2.826.0.1.3680043.8.498.46573941398927675458397919238703080717.npz,24,224,224,uint8,0,255,18.775332496279763,0.5,OK
1.2.826.0.1.3680043.8.498.46576951333789481560630987482847239643.npz,24,224,224,uint8,0,246,42.26705579692815,0.84,OK
1.2.826.0.1.3680043.8.498.46579829652376930947749859378805653323.npz,24,224,224,uint8,0,250,26.584402901785715,0.61,OK
1.2.826.0.1.3680043.8.498.46582862072353597965813760762140022350.npz,24,224,224,uint8,0,252,52.20762084130527,0.71,OK
1.2.826.0.1.3680043.8.498.46585137425050406240391797131783123157.npz,24,224,224,uint8,0,251,55.60038165656888,0.67,OK
1.2.826.0.1.3680043.8.498.46585491643085331988722703348452483500.npz,24,224,224,uint8,0,247,51.99220659943665,0.65,OK
1.2.826.0.1.3680043.8.498.46586703046781701722914118074283038723.npz,24,224,224,uint8,0,248,36.33310580091412,0.81,OK
1.2.826.0.1.3680043.8.498.46603460332195920659758441063118318551.npz,24,224,224,uint8,0,246,46.246089597948554,0.71,OK
